id,price,year,odometer,cylinders,transmission,drive,type,paint_color,size,title_status,condition,fuel,state,manufacturer,description_length,description_credit,description_owner,description_badcredit
7238226523,17774,2018,61045,4,automatic,4wd,SUV,white,,clean,,gas,ne,ford,5570,1,0,0
7237615004,30990,2012,58708,,other,rwd,sedan,black,,clean,good,electric,fl,tesla,4061,1,0,0
7236121594,2500,2001,,,manual,,hatchback,blue,,clean,good,gas,ca,volkswagen,555,0,0,0
7238181286,35990,2019,10873,6,other,,pickup,black,,clean,good,gas,ct,ford,5134,1,0,0
7239860669,8999,2007,74008,4,other,4wd,wagon,silver,,clean,excellent,gas,or,subaru,1682,0,1,0
7226392676,18990,2011,55472,6,other,4wd,pickup,blue,,clean,good,gas,va,ford,4355,1,0,0
7239935226,33991,2018,24351,,automatic,rwd,pickup,white,,clean,good,gas,tx,ford,3352,0,1,0
7239525489,24900,2013,268779,6,automatic,rwd,truck,white,full-size,clean,excellent,diesel,ri,,510,1,0,0
7226548737,30590,2017,17074,6,other,4wd,SUV,blue,,clean,good,gas,sc,jeep,4710,1,0,0
7233748925,4990,2006,204662,8,automatic,4wd,pickup,blue,,clean,,gas,me,ford,622,0,0,0
7239440172,8995,2007,177886,8,automatic,4wd,SUV,blue,full-size,clean,excellent,gas,nj,chevrolet,431,0,1,0
7235114158,5000,1996,87000,8,automatic,rwd,truck,white,full-size,clean,excellent,gas,az,ford,86,0,1,0
7232775843,11490,2010,,,automatic,,,,,clean,,gas,wa,honda,231,0,0,0
7237015926,9350,2010,93000,6,automatic,4wd,truck,grey,mid-size,clean,excellent,gas,mi,chevrolet,379,0,0,0
7233072769,26000,2008,146000,8,automatic,4wd,pickup,grey,full-size,clean,good,diesel,md,gmc,338,0,0,0
7238708516,3950,2013,118000,4,automatic,fwd,sedan,grey,mid-size,rebuilt,fair,gas,ks,chrysler,246,0,0,0
7235802251,11990,2015,86221,,automatic,,SUV,,,clean,excellent,gas,az,bmw,603,1,0,0
7236942303,14700,2013,,,automatic,,,,,clean,,other,tx,nissan,951,0,0,0
7228708155,8450,2012,132280,4,automatic,fwd,hatchback,silver,,clean,like new,hybrid,ks,toyota,2364,0,1,0
7239519831,34995,2016,78101,8,automatic,4wd,SUV,silver,full-size,clean,like new,gas,ak,chevrolet,1385,0,0,0
7233578745,38590,2019,6084,,other,rwd,sedan,blue,,clean,good,electric,al,tesla,4001,1,0,0
7225439037,31999,2018,,,automatic,,,,,clean,,gas,tx,chevrolet,2800,1,1,0
7234385892,7995,2008,232600,10,automatic,rwd,,white,full-size,clean,good,gas,ia,ford,5646,1,0,1
7239603058,7900,2010,80000,6,automatic,fwd,sedan,,mid-size,clean,excellent,gas,ia,buick,2959,1,0,1
7236302291,11590,2010,73668,,automatic,fwd,hatchback,white,,clean,good,hybrid,nv,toyota,4308,1,0,0
7234375001,13995,2005,,,automatic,,,,,clean,,gas,fl,pontiac,328,0,0,0
7237038653,49999,2019,37579,,automatic,,other,white,,clean,,other,wy,chevrolet,5457,1,1,0
7235789801,7500,2013,162300,,automatic,fwd,hatchback,black,mid-size,clean,excellent,hybrid,ny,toyota,192,0,0,0
7237838167,11688,2013,44883,4,automatic,fwd,other,silver,,clean,,gas,az,hyundai,3862,1,1,1
7233790790,9300,2015,103202,,automatic,fwd,sedan,black,,clean,,gas,,nissan,2477,1,0,1
7240220954,2000,2006,128128,6,automatic,4wd,SUV,red,,clean,excellent,gas,ca,ford,1141,1,0,0
7237644545,26900,2016,143250,8,automatic,4wd,truck,red,,clean,excellent,gas,oh,gmc,1854,0,1,0
7237311954,12592,2008,188251,8,automatic,4wd,truck,black,,clean,,gas,wi,chevrolet,3514,1,0,0
7238692742,13590,2013,46608,,automatic,fwd,hatchback,silver,,clean,good,gas,pa,volkswagen,4752,1,0,0
7239837433,2700,2007,209043,4,automatic,fwd,hatchback,black,compact,rebuilt,good,gas,tx,toyota,421,0,0,0
7231905374,18998,2018,43393,6,automatic,4wd,SUV,blue,,clean,,gas,or,dodge,430,0,0,0
7238161623,13995,2012,119278,,automatic,4wd,pickup,blue,,clean,excellent,gas,ma,chevrolet,5819,1,0,1
7229729729,2800,2009,140000,6,automatic,fwd,sedan,silver,full-size,clean,good,gas,ny,nissan,162,0,1,0
7228822893,2500,2007,169000,,automatic,fwd,sedan,white,,clean,excellent,gas,ca,volvo,828,0,0,0
7232985728,4450,2007,136000,6,automatic,4wd,SUV,red,full-size,clean,good,gas,oh,chevrolet,167,0,0,0
7225374119,16998,2017,26969,,automatic,fwd,sedan,,,clean,,gas,mt,toyota,4544,1,1,0
7237259111,2990,2005,134667,8,automatic,rwd,sedan,silver,full-size,clean,excellent,gas,nc,mercury,565,0,0,0
7232965566,13990,2018,15283,,automatic,fwd,hatchback,grey,,clean,good,gas,al,ford,4043,1,0,0
7239694061,14500,1998,300000,,manual,,,,,clean,,diesel,tx,volvo,97,0,0,0
7236483947,4500,2012,102000,,automatic,,,grey,compact,clean,excellent,gas,nc,fiat,200,0,0,0
7227601073,9450,2013,126148,6,automatic,fwd,SUV,silver,,clean,excellent,gas,mo,ford,906,0,0,0
7225219153,41109,2020,31977,8,automatic,,pickup,grey,,clean,good,gas,nc,chevrolet,5428,0,0,0
7239432071,21900,2014,82869,6,automatic,4wd,truck,grey,mid-size,rebuilt,good,gas,nc,toyota,236,0,0,0
7233760019,12449,2015,54714,,automatic,4wd,SUV,,,clean,excellent,gas,wi,jeep,3551,1,0,1
7240130047,6803,2011,110293,4,automatic,4wd,sedan,white,,clean,,gas,md,subaru,5032,0,0,0
7240404949,10945,2017,25628,,automatic,fwd,hatchback,green,,clean,,gas,az,chevrolet,5149,0,0,0
7240047416,14000,2007,125000,,automatic,,,,,clean,,diesel,ma,ford,179,0,0,0
7225271808,21473,2018,46367,,automatic,,,,,clean,,gas,ia,chrysler,315,0,0,0
7239259511,13490,2008,,8,automatic,rwd,van,white,full-size,clean,excellent,gas,va,ford,382,0,1,0
7240349369,4750,2003,175000,8,automatic,4wd,,,,clean,fair,gas,oh,ford,118,0,0,0
7240563054,16250,2017,41112,,other,fwd,other,,,clean,,electric,nm,chevrolet,1986,0,1,0
7238611037,7800,2005,,,automatic,,other,white,,clean,excellent,gas,oh,chevrolet,79,0,0,0
7237415697,2799,2005,119736,6,automatic,fwd,sedan,grey,mid-size,clean,excellent,gas,md,hyundai,1641,0,1,0
7236671277,48950,2018,27800,6,automatic,4wd,SUV,blue,full-size,clean,like new,gas,sd,jeep,1030,0,0,0
7240851137,4999,2009,58895,4,manual,fwd,convertible,,,clean,like new,gas,wi,mitsubishi,555,0,0,0
7228555658,9590,2009,83460,,other,fwd,sedan,silver,,clean,good,gas,wi,toyota,4104,1,0,0
7232762177,16995,2011,34169,6,automatic,4wd,SUV,,,clean,,gas,ak,ford,3978,0,0,0
7239503666,13595,2015,75581,,automatic,fwd,mini-van,black,,clean,,gas,ca,dodge,3919,1,1,0
7239468202,13990,2015,,,,,,,,,,,pa,subaru,4156,1,1,1
7230515774,17995,2013,147554,,automatic,4wd,SUV,white,,clean,,other,pa,cadillac,2694,1,0,1
7237773304,4000,1965,48000,8,automatic,rwd,coupe,white,full-size,clean,fair,gas,oh,cadillac,143,0,0,0
7240756467,8999,2007,77358,,automatic,,,,,clean,,gas,wa,cadillac,1542,0,0,0
7234142019,2950,2005,135000,6,automatic,,,,,clean,excellent,gas,tn,pontiac,181,0,0,0
7232178375,11995,2014,78897,4,automatic,fwd,sedan,brown,,clean,,gas,az,nissan,443,0,0,0
7240140018,16900,2018,32000,,automatic,,,,,rebuilt,,gas,tx,toyota,59,0,0,0
7240686821,10000,2016,85000,,automatic,fwd,hatchback,grey,,clean,excellent,gas,ca,chevrolet,403,0,0,0
7238578833,7500,2006,119500,10,automatic,rwd,pickup,blue,full-size,clean,excellent,gas,wa,ford,628,0,0,0
7234270590,10795,2002,,,automatic,,,,,clean,,gas,il,chevrolet,531,0,0,0
7239828974,35990,2018,7292,8,other,rwd,coupe,black,,clean,good,gas,ct,dodge,4350,1,0,0
7228198705,35990,2006,70120,,automatic,,sedan,,,clean,excellent,gas,sc,,4077,1,0,1
7238120764,11400,2010,48800,8,automatic,rwd,truck,blue,full-size,clean,excellent,gas,ny,ford,196,0,0,0
7230921152,13000,2010,,,automatic,,,,,clean,,gas,al,lexus,143,0,0,0
7240420822,36990,2014,46410,8,automatic,rwd,coupe,,,clean,good,gas,fl,mercedes-benz,5205,1,0,0
7230704035,15995,2018,25640,4,automatic,fwd,SUV,custom,full-size,clean,,gas,fl,kia,9340,1,0,1
7234157249,8000,2013,,6,automatic,,sedan,,,clean,like new,gas,ct,infiniti,292,0,0,0
7240618784,6995,2013,137000,4,automatic,fwd,SUV,grey,mid-size,clean,good,gas,ca,chevrolet,875,0,0,0
7229784043,7995,2013,125954,,automatic,fwd,,white,,clean,excellent,gas,ca,chevrolet,1314,1,0,0
7229081809,31564,2016,47827,8,automatic,rwd,pickup,custom,full-size,clean,,gas,tx,chevrolet,352,0,0,0
7237929482,47800,2020,11549,6,automatic,4wd,SUV,black,full-size,clean,good,gas,vt,rover,4904,0,0,0
7237723986,28995,2016,38210,6,automatic,4wd,sedan,,,clean,,gas,wa,bmw,,0,0,0
7237657679,15900,2005,119353,6,manual,4wd,SUV,red,,clean,,gas,fl,jeep,488,1,0,0
7240600151,2750,2007,118000,4,automatic,fwd,,,,clean,,gas,mi,chevrolet,84,0,0,0
7230916280,27590,2016,24849,6,other,,pickup,black,,clean,good,gas,ny,toyota,4685,1,0,0
7240227462,31995,2014,45687,6,automatic,4wd,SUV,grey,,clean,,gas,nm,jeep,4478,1,0,1
7238119725,3600,2008,134000,6,automatic,fwd,sedan,black,full-size,clean,excellent,gas,ct,chevrolet,585,0,0,0
7232524076,4695,2001,118616,6,automatic,4wd,SUV,red,full-size,clean,good,gas,oh,chevrolet,951,0,0,0
7230302746,9990,2014,93539,,automatic,fwd,sedan,green,,clean,,gas,tn,ford,2470,1,0,0
7238269190,22990,2014,65830,,other,fwd,coupe,black,,clean,good,electric,ga,cadillac,4017,1,0,0
7236843741,24800,2014,32915,8,automatic,rwd,truck,blue,full-size,clean,good,gas,ny,chevrolet,4339,0,1,0
7225366333,20990,2014,34384,6,other,,pickup,silver,,clean,good,gas,tx,ram,4595,1,0,0
7239508398,3400,2005,101000,6,automatic,4wd,SUV,red,full-size,clean,good,gas,ny,ford,567,0,0,0
7238513640,5000,2009,103000,,automatic,,,,,clean,,gas,tx,cadillac,90,0,0,0
7238147590,14990,2013,91265,6,automatic,,sedan,blue,,clean,good,gas,pa,mercedes-benz,5209,1,0,0
7236407398,4995,2004,,,automatic,,,,,clean,,gas,ky,gmc,200,0,0,0
7226371707,5800,2009,152134,4,automatic,fwd,sedan,grey,full-size,clean,like new,gas,ma,honda,170,0,0,0
7233744168,14990,2013,86710,,automatic,,other,black,,clean,,gas,oh,bmw,1861,1,0,1
7237703681,25990,2017,48931,,automatic,,other,blue,,clean,good,hybrid,nv,toyota,4550,1,0,0
7240430762,3150,2009,123000,4,automatic,fwd,sedan,white,compact,clean,like new,gas,nc,,155,0,0,0
7234712517,44900,2012,80632,6,automatic,rwd,truck,white,full-size,clean,good,diesel,ca,nissan,3466,0,0,0
7240381677,14891,2015,64414,4,automatic,fwd,SUV,red,mid-size,clean,,gas,fl,honda,,0,0,0
7240728061,3999,2006,205773,6,automatic,fwd,SUV,silver,,clean,excellent,gas,id,honda,1878,1,0,1
7238371228,26995,2016,41300,6,automatic,rwd,pickup,white,mid-size,clean,excellent,gas,hi,gmc,770,1,0,1
7230997145,6995,2009,,6,automatic,fwd,sedan,silver,full-size,clean,excellent,gas,ca,ford,6178,1,0,1
7237654059,7500,2003,,,automatic,,,,,clean,,gas,wi,mercedes-benz,409,0,0,0
7237285339,11900,2011,67393,4,other,4wd,sedan,green,,clean,,gas,co,mini,4036,1,0,0
7232513876,26998,2019,7850,4,automatic,4wd,SUV,,,clean,,gas,mt,jeep,5476,1,1,0
7239903550,43990,2017,64932,8,other,,other,black,,clean,good,gas,fl,gmc,4177,1,0,0
7233581753,7000,2008,127000,6,automatic,4wd,,white,,clean,good,gas,ny,bmw,200,0,0,0
7238491588,14999,2006,,,automatic,,,,,clean,,gas,nv,chevrolet,551,0,0,0
7228614536,15000,2017,96000,4,automatic,,wagon,blue,,lien,like new,gas,vt,volkswagen,579,0,1,0
7235769619,7900,2017,,4,automatic,4wd,sedan,white,compact,rebuilt,excellent,gas,tx,subaru,132,0,0,0
7231153281,15500,2000,,,manual,,,,,clean,,gas,nm,ford,1771,0,0,0
7234229505,9990,2000,273856,,manual,fwd,pickup,white,,clean,,diesel,,ford,4298,1,0,0
7240641179,15900,2016,48074,4,automatic,fwd,SUV,white,,clean,,gas,ca,mazda,5682,0,0,0
7239380919,49500,2005,357156,,automatic,,,,,clean,,gas,or,,2583,1,1,0
7232729224,31999,2011,153847,8,automatic,4wd,pickup,white,full-size,clean,excellent,diesel,ca,ford,,0,0,0
7230527035,33999,2014,37150,8,automatic,4wd,pickup,white,full-size,clean,,gas,co,gmc,343,0,0,0
7238331510,4500,2004,191114,8,automatic,4wd,pickup,red,full-size,clean,good,gas,nh,chevrolet,230,0,0,0
7233258848,14969,2018,50635,4,automatic,fwd,sedan,silver,,clean,,gas,wi,chevrolet,1624,0,1,0
7236310283,20518,2020,,,automatic,,,,,clean,,gas,fl,ford,2148,1,0,1
7238484754,16188,2015,47825,4,automatic,fwd,van,white,,clean,,gas,ca,ram,5324,1,0,0
7239215689,15480,2016,47487,,automatic,fwd,SUV,silver,,clean,,gas,tn,chevrolet,4868,0,0,0
7231937389,10650,2010,102586,4,automatic,4wd,SUV,blue,mid-size,clean,excellent,gas,ky,honda,5352,1,0,0
7238865052,15900,2007,224000,6,automatic,,truck,brown,full-size,clean,good,diesel,wi,chevrolet,243,0,0,0
7238206474,12000,2015,113165,4,manual,fwd,sedan,custom,,clean,,gas,ca,honda,1659,0,0,0
7240458293,33590,2017,30997,6,automatic,,sedan,black,,clean,good,other,ok,lincoln,4273,1,0,0
7229526953,4699,2007,,6,automatic,,,red,,clean,fair,gas,ca,ford,348,0,0,0
7224722856,38990,2020,20703,,automatic,,SUV,,,clean,good,gas,in,acura,4080,1,0,0
7233006525,16499,2016,68815,4,automatic,4wd,SUV,grey,compact,clean,,gas,md,jeep,341,0,0,0
7231009609,2000,2000,255336,6,automatic,rwd,SUV,silver,full-size,clean,fair,gas,ak,chevrolet,162,0,0,0
7228629074,13950,2014,100235,,automatic,,,,,clean,,gas,wi,mercedes-benz,1594,1,0,0
7234911814,12995,2016,96819,4,automatic,fwd,sedan,black,,clean,,gas,mo,chevrolet,2414,1,0,1
7237024926,5800,2006,,,manual,,,,,clean,good,gas,co,subaru,393,0,0,0
7239926308,3700,2006,170000,8,automatic,,truck,white,full-size,clean,good,gas,il,ford,177,0,0,0
7237004536,8495,2014,118789,4,automatic,fwd,wagon,black,mid-size,clean,excellent,gas,id,volkswagen,1230,1,0,1
7240913945,6000,2012,153000,6,automatic,,,,,rebuilt,,gas,mi,ford,256,0,0,0
7239258773,23888,2013,104726,8,automatic,4wd,pickup,grey,,,,,va,ford,2207,1,0,0
7233252339,2000,2002,,,automatic,,,,,clean,,gas,mn,jeep,199,0,0,0
7240402919,38990,2020,16503,6,other,,other,,,clean,good,gas,in,kia,4018,1,0,0
7236291030,11995,2010,87000,,automatic,,,,,clean,,diesel,fl,mitsubishi,379,0,0,0
7236567101,13688,2008,137222,,,4wd,pickup,white,,clean,,gas,ma,chevrolet,4212,1,0,1
7234106853,6995,2012,139731,,automatic,,,,,clean,,gas,mi,buick,5403,0,1,0
7237646273,32900,2017,44566,,automatic,,SUV,,,clean,,gas,ky,toyota,4216,0,0,0
7238905258,17499,2010,,6,manual,4wd,offroad,blue,full-size,lien,excellent,gas,fl,jeep,129,0,0,0
7238268743,31590,2020,19264,,other,fwd,sedan,black,,clean,good,gas,ga,mercedes-benz,4038,1,0,0
7239282002,16995,2011,126222,,automatic,4wd,,,,clean,,gas,wi,ford,537,0,0,0
7239996507,5000,2008,193558,,automatic,,,,,clean,excellent,gas,mi,,14,0,0,0
7236306808,40488,2018,36664,8,automatic,4wd,truck,white,full-size,clean,excellent,gas,wi,,410,0,1,0
7238346686,20000,2017,8776,,automatic,,,,,clean,,gas,ca,ford,199,0,1,0
7233065975,11999,2009,160245,6,automatic,4wd,SUV,red,full-size,clean,good,gas,oh,jeep,714,0,0,0
7237277378,21900,2016,127945,,automatic,4wd,pickup,white,,clean,,gas,co,ram,5887,0,0,0
7231758920,25000,2009,147223,6,automatic,rwd,truck,white,,clean,good,diesel,ct,,557,0,0,0
7234687616,6995,2013,110380,4,automatic,fwd,sedan,silver,,clean,excellent,gas,va,hyundai,7435,1,1,1
7237805240,7500,2015,,,automatic,,,,,rebuilt,,gas,al,hyundai,1114,1,0,1
7232219512,7500,2008,297000,8,automatic,,truck,black,,clean,good,gas,tx,gmc,79,0,0,0
7226404026,8430,2007,190097,8,automatic,rwd,SUV,custom,,clean,,,nc,gmc,,0,0,0
7233781612,43999,2017,52412,,automatic,4wd,truck,black,,clean,,gas,wa,ford,5103,1,0,1
7227203906,2495,2005,,4,automatic,,sedan,brown,,clean,good,gas,wa,hyundai,1138,0,0,0
7227731508,8490,2007,133600,6,automatic,fwd,van,blue,mid-size,clean,excellent,gas,fl,lexus,364,0,0,0
7230591974,4650,2013,,4,automatic,fwd,,,,clean,,gas,ky,dodge,223,0,0,0
7236053037,2700,2003,171000,,automatic,,,,,clean,fair,gas,pa,mitsubishi,582,0,0,0
7230622445,7999,2012,138536,4,automatic,fwd,sedan,,,clean,,gas,ca,ford,,0,0,0
7238503562,2800,2002,,,automatic,,,,,clean,,gas,ca,honda,272,0,0,0
7226415012,21990,2013,49767,8,other,4wd,pickup,black,,clean,good,gas,ny,ram,4528,1,0,0
7227194240,3800,1998,59500,4,automatic,,convertible,,,clean,good,gas,fl,pontiac,144,0,0,0
7240601844,8498,2014,138850,,automatic,fwd,coupe,black,,clean,excellent,gas,ca,honda,5483,1,1,1
7233292573,31990,2016,78556,8,automatic,4wd,truck,blue,full-size,clean,excellent,gas,mt,ram,937,1,1,0
7240476006,45000,2019,3791,6,automatic,4wd,SUV,,,clean,,hybrid,wa,toyota,3821,1,1,0
7233060113,9999,2013,41185,4,automatic,fwd,SUV,green,mid-size,clean,excellent,gas,oh,ford,341,0,1,0
7237881687,24950,2013,143665,8,automatic,4wd,truck,white,full-size,clean,good,diesel,id,ford,324,0,0,0
7226704232,8000,2004,92308,8,automatic,rwd,convertible,red,mid-size,clean,excellent,gas,sc,ford,452,0,0,0
7237201688,7999,2011,67000,6,automatic,,SUV,,,clean,excellent,gas,ca,ford,4082,0,1,0
7226900784,2495,2004,186737,,automatic,,,,,clean,,gas,mi,volkswagen,3889,0,0,0
7234908907,19695,2020,,,automatic,,,,,clean,,gas,fl,ford,2012,1,0,1
7229289045,13995,2017,97029,4,automatic,4wd,SUV,black,,clean,,gas,ri,ford,2096,1,0,1
7239846282,21990,2013,10019,6,automatic,rwd,coupe,black,,clean,good,gas,ny,nissan,4159,1,0,0
7239794375,24000,2020,2,,automatic,4wd,SUV,,,clean,new,gas,mn,mitsubishi,2768,0,0,0
7239470042,5995,2005,112552,4,automatic,4wd,wagon,white,compact,clean,good,gas,mi,subaru,732,0,0,0
7240944243,39000,2007,221815,,manual,,truck,white,,clean,good,diesel,pa,,528,0,0,0
7239819168,6000,2008,140000,6,automatic,4wd,SUV,white,full-size,clean,excellent,gas,pa,dodge,75,0,0,0
7239497652,24800,2000,101360,,automatic,4wd,,,,clean,excellent,diesel,il,ford,1596,1,0,0
7240613278,19991,2017,47322,,automatic,,sedan,,,,,gas,wa,honda,,0,0,0
7236352036,26867,2017,31855,6,automatic,fwd,SUV,grey,,clean,,gas,il,gmc,6704,1,0,0
7240952216,6995,2015,144187,,automatic,,other,grey,,clean,,gas,ks,chrysler,1899,1,0,0
7240786516,3995,2003,147958,4,automatic,,,,,clean,,gas,az,toyota,770,0,1,0
7240939555,3895,2003,154234,6,automatic,4wd,,silver,,clean,excellent,gas,wi,jeep,137,0,1,0
7236539047,11895,2016,42374,4,automatic,fwd,sedan,black,,clean,,gas,mi,chevrolet,539,0,0,0
7237618479,12990,2015,145000,4,automatic,fwd,,,,clean,excellent,gas,me,ford,1029,0,0,0
7238219368,8995,2012,201555,,automatic,,,,,clean,,gas,mi,gmc,5764,0,1,0
7239790047,17990,2014,71665,,automatic,,SUV,black,,clean,,gas,ma,ford,2325,0,0,0
7229429071,16711,2017,,,automatic,,,,,clean,,gas,oh,ford,679,1,0,0
7238220783,4350,2002,151320,4,automatic,4wd,SUV,,,clean,good,gas,va,honda,103,0,0,0
7240972763,6500,2011,150000,,automatic,,,,,clean,excellent,gas,nj,dodge,202,0,0,0
7230077057,30000,2006,92100,,manual,,,,,clean,,diesel,ca,ram,298,0,0,0
7230654369,17999,2018,44303,4,automatic,,SUV,,,clean,,gas,ak,nissan,2770,1,0,0
7226918398,30990,2014,49863,8,automatic,4wd,pickup,red,,clean,good,other,nj,chevrolet,4551,1,0,0
7234849591,2147,2010,240000,,automatic,,mini-van,,,clean,,gas,oh,toyota,485,0,0,0
7239473419,2900,2011,,,manual,,,,,clean,,gas,ny,nissan,107,0,0,0
7235695372,21000,2014,51915,,automatic,4wd,sedan,grey,,clean,excellent,gas,tn,dodge,4026,1,0,1
7238096326,45995,2018,17470,,automatic,,,,,clean,,gas,nj,bmw,4968,0,1,0
7231937347,8500,1979,,,automatic,,,,,clean,,gas,oh,pontiac,625,0,0,0
7240035015,3900,2009,190000,,automatic,,,,,clean,,gas,ca,ford,270,0,1,0
7238294785,7800,2003,242000,8,automatic,4wd,truck,white,full-size,clean,good,gas,tx,ford,231,0,0,0
7225731695,3200,2002,180000,8,automatic,4wd,,black,,clean,,gas,oh,chevrolet,5144,1,0,0
7238808731,8000,2010,84669,4,automatic,fwd,SUV,silver,full-size,clean,good,gas,ca,mazda,361,0,1,0
7239915946,3950,2010,125000,4,automatic,fwd,sedan,,,clean,excellent,gas,wi,hyundai,153,0,1,0
7229880437,5495,2007,84062,,automatic,,,,,clean,,gas,wi,mazda,260,0,1,0
7224867390,10990,2017,27919,,other,fwd,sedan,grey,,clean,good,gas,il,nissan,4388,1,0,0
7230264316,14495,2011,86000,8,automatic,4wd,sedan,white,,clean,excellent,gas,ma,bmw,293,0,0,0
7237765650,3750,2004,122000,6,automatic,4wd,SUV,grey,mid-size,clean,excellent,gas,ct,chevrolet,111,0,0,0
7226863751,2995,2006,170000,,automatic,,,,,clean,,gas,mo,cadillac,448,0,0,0
7234923255,29490,2017,100282,8,automatic,rwd,truck,white,full-size,clean,good,gas,fl,,2666,0,0,0
7231383375,2000,1978,146029,8,automatic,rwd,van,green,full-size,clean,fair,gas,tn,,417,0,0,0
7239209737,6490,2007,126250,,automatic,,,,,clean,,gas,pa,ford,75,0,0,0
7233790420,6999,2012,199850,4,automatic,fwd,hatchback,blue,compact,clean,fair,hybrid,wa,toyota,239,0,0,0
7233178430,9995,2012,80509,,automatic,fwd,sedan,black,compact,clean,,gas,pa,toyota,2584,1,0,0
7233839386,3900,2010,157677,4,automatic,fwd,sedan,silver,mid-size,clean,like new,gas,ma,ford,213,0,0,0
7236612368,4995,2008,168772,5,automatic,fwd,other,silver,,clean,,gas,or,volkswagen,1738,1,0,1
7237952499,9000,2016,84621,,automatic,,,black,,clean,excellent,gas,id,ford,164,0,0,0
7227934945,33990,2020,5540,8,automatic,4wd,pickup,black,,clean,good,gas,tx,ram,4688,1,0,0
7228089460,9997,2014,,,automatic,,SUV,black,,clean,like new,gas,ca,bmw,892,1,1,1
7239966282,38900,2014,36409,6,automatic,,wagon,,,clean,excellent,gas,fl,toyota,4950,1,0,0
7227457366,15547,2015,75002,6,automatic,4wd,SUV,black,,clean,,gas,ne,chevrolet,5944,1,0,0
7240546153,5995,2010,150000,6,automatic,4wd,sedan,black,,clean,excellent,gas,ny,cadillac,574,0,0,0
7237052219,17490,2016,90451,6,automatic,rwd,other,black,,clean,,gas,md,chevrolet,1986,1,0,1
7237371698,17990,2016,42902,,automatic,,wagon,white,,clean,good,gas,az,subaru,4755,1,0,0
7240710738,13995,2020,10455,,automatic,fwd,sedan,,,clean,,gas,dc,kia,1976,1,0,0
7240118304,18550,2016,74000,,automatic,,sedan,black,,clean,,gas,ca,bmw,1938,1,0,0
7236974408,19998,2014,148362,,automatic,fwd,pickup,black,,clean,,gas,fl,ram,2580,1,0,0
7231591735,32995,2016,36063,6,automatic,4wd,SUV,white,,clean,,gas,mi,jeep,4662,0,0,0
7225040390,7480,2010,,,automatic,,,,,clean,,gas,al,chevrolet,515,0,0,0
7239347941,37600,2017,40200,,automatic,,,,,clean,good,gas,id,toyota,999,0,0,0
7234375742,5500,2006,108070,,automatic,,,,,clean,,gas,va,chevrolet,2252,0,1,0
7233182141,4000,2006,170200,6,automatic,4wd,SUV,white,,clean,,gas,pa,toyota,287,0,0,0
7232214662,17950,2013,167014,6,automatic,4wd,truck,white,,rebuilt,,gas,ut,ford,963,0,0,0
7228975950,3999,2005,117232,4,automatic,fwd,sedan,,,clean,like new,gas,wi,honda,545,0,0,0
7230855066,37375,2015,87598,8,automatic,4wd,SUV,white,,clean,,gas,wa,chevrolet,5958,1,0,0
7240207417,8499,2006,81388,4,automatic,fwd,sedan,silver,mid-size,clean,excellent,gas,wa,acura,1348,1,0,0
7236657642,4200,2007,201000,6,automatic,,,,,clean,excellent,gas,al,nissan,385,1,0,1
